date,T2M,PRECTOTCORR,RH2M,WS2M,location
2022-09-05,16.07,5.92,87.78,1.53,Kitale_Kenya
2022-09-06,14.63,8.65,88.58,1.11,Kitale_Kenya
2022-09-07,15.93,33.51,85.96,1.54,Kitale_Kenya
2022-09-08,15.67,3.75,90.35,1.45,Kitale_Kenya
2022-09-09,16.59,3.43,83.03,1.45,Kitale_Kenya
2022-09-10,16.59,4.75,85.41,1.39,Kitale_Kenya
2022-09-11,16.98,14.29,83.8,1.12,Kitale_Kenya
2022-09-12,17.15,17.52,86.01,1.03,Kitale_Kenya
2022-09-13,16.85,10.56,88.37,1.66,Kitale_Kenya
2022-09-14,16.64,10.39,85.14,1.76,Kitale_Kenya
2022-09-15,16.66,9.73,83.7,1.39,Kitale_Kenya
2022-09-16,16.6,24.57,84.58,1.23,Kitale_Kenya
2022-09-17,17.14,3.94,82.86,0.92,Kitale_Kenya
2022-09-18,16.75,4.41,80.92,1.4,Kitale_Kenya
2022-09-19,17.26,1.61,77.22,1.31,Kitale_Kenya
2022-09-20,17.13,4.86,79.02,1.42,Kitale_Kenya
2022-09-21,16.86,4.23,77.18,1.37,Kitale_Kenya
2022-09-22,17.27,2.05,70.89,0.95,Kitale_Kenya
2022-09-23,17.81,5.99,75.29,0.84,Kitale_Kenya
2022-09-24,17.61,5.1,76.4,0.91,Kitale_Kenya
2022-09-25,17.56,5.78,75.29,0.87,Kitale_Kenya
2022-09-26,17.72,4.02,75.62,1.36,Kitale_Kenya
2022-09-27,17.47,9.09,76.86,1.28,Kitale_Kenya
2022-09-28,17.59,0.34,69.99,0.92,Kitale_Kenya
2022-09-29,16.5,2.41,74.89,1.04,Kitale_Kenya
2022-09-30,16.23,2.95,81.43,1.35,Kitale_Kenya
2022-10-01,16.73,2.39,78.08,1.55,Kitale_Kenya
2022-10-02,17.23,3.79,77.47,1.03,Kitale_Kenya
2022-10-03,16.57,16.45,83.38,1.43,Kitale_Kenya
2022-10-04,16.15,22.15,87.02,0.78,Kitale_Kenya
2022-10-05,16.66,1.16,78.62,1.42,Kitale_Kenya
2022-10-06,16.86,8.77,78.63,1.12,Kitale_Kenya
2022-10-07,16.43,19.95,83.46,1.29,Kitale_Kenya
2022-10-08,16.02,19.34,85.55,0.73,Kitale_Kenya
2022-10-09,16.37,8.49,78.97,1.24,Kitale_Kenya
2022-10-10,16.99,3.58,77.13,0.98,Kitale_Kenya
2022-10-11,16.78,2.17,75.35,1.04,Kitale_Kenya
2022-10-12,16.37,1.09,72.9,1.39,Kitale_Kenya
2022-10-13,16.46,1.32,74.26,1.42,Kitale_Kenya
2022-10-14,16.67,2.74,76.42,1.36,Kitale_Kenya
2022-10-15,16.08,2.03,79.62,1.62,Kitale_Kenya
2022-10-16,16.33,3.47,78.07,1.6,Kitale_Kenya
2022-10-17,16.87,1.83,78.92,1.65,Kitale_Kenya
2022-10-18,17.07,4.21,78.89,1.29,Kitale_Kenya
2022-10-19,16.84,4.56,80.37,1.46,Kitale_Kenya
2022-10-20,16.52,0.97,79.78,1.96,Kitale_Kenya
2022-10-21,16.07,1.35,75.51,2.3,Kitale_Kenya
2022-10-22,16.39,0.82,72.05,1.81,Kitale_Kenya
2022-10-23,16.39,0.09,74.71,2.41,Kitale_Kenya
2022-10-24,16.77,0.0,74.52,2.21,Kitale_Kenya
2022-10-25,17.21,0.62,73.69,2.03,Kitale_Kenya
2022-10-26,17.39,0.96,77.52,2.07,Kitale_Kenya
2022-10-27,17.39,1.05,75.61,2.16,Kitale_Kenya
2022-10-28,17.12,6.12,81.32,1.71,Kitale_Kenya
2022-10-29,16.34,4.63,85.01,2.41,Kitale_Kenya
2022-10-30,17.13,3.03,82.13,2.39,Kitale_Kenya
2022-10-31,16.71,1.89,81.18,2.22,Kitale_Kenya
2022-11-01,17.14,3.06,82.28,2.35,Kitale_Kenya
2022-11-02,16.9,2.01,83.17,2.71,Kitale_Kenya
2022-11-03,16.39,2.2,84.32,2.34,Kitale_Kenya
2022-11-04,16.61,3.96,82.43,2.15,Kitale_Kenya
2022-11-05,16.79,1.07,81.82,2.46,Kitale_Kenya
2022-11-06,16.76,2.04,82.92,2.6,Kitale_Kenya
2022-11-07,16.89,1.71,82.71,2.85,Kitale_Kenya
2022-11-08,16.92,1.33,80.68,2.4,Kitale_Kenya
2022-11-09,16.83,0.48,79.27,2.32,Kitale_Kenya
2022-11-10,16.74,0.29,79.12,2.12,Kitale_Kenya
2022-11-11,16.73,4.38,82.63,2.04,Kitale_Kenya
2022-11-12,16.36,5.17,85.65,2.25,Kitale_Kenya
2022-11-13,16.88,1.75,79.04,2.33,Kitale_Kenya
2022-11-14,16.85,4.29,81.74,1.62,Kitale_Kenya
2022-11-15,16.97,3.26,82.78,1.93,Kitale_Kenya
2022-11-16,16.67,5.12,83.47,2.05,Kitale_Kenya
2022-11-17,16.24,10.49,85.41,2.16,Kitale_Kenya
2022-11-18,16.09,0.29,78.05,2.74,Kitale_Kenya
2022-11-19,15.67,2.92,81.11,1.81,Kitale_Kenya
2022-11-20,16.31,4.01,80.1,2.13,Kitale_Kenya
2022-11-21,16.48,0.82,78.69,1.94,Kitale_Kenya
2022-11-22,15.91,2.34,85.71,2.18,Kitale_Kenya
2022-11-23,16.27,1.81,83.09,2.59,Kitale_Kenya
2022-11-24,15.93,3.9,80.0,2.6,Kitale_Kenya
2022-11-25,16.34,2.81,79.41,2.86,Kitale_Kenya
2022-11-26,16.58,1.18,80.79,2.97,Kitale_Kenya
2022-11-27,16.89,0.55,79.3,2.43,Kitale_Kenya
2022-11-28,16.43,2.6,84.0,2.1,Kitale_Kenya
2022-11-29,16.22,1.8,83.09,3.05,Kitale_Kenya
2022-11-30,16.33,3.95,84.08,3.48,Kitale_Kenya
2022-12-01,16.23,0.78,77.56,3.84,Kitale_Kenya
2022-12-02,16.41,0.78,79.97,3.26,Kitale_Kenya
2022-12-03,16.67,1.16,79.06,3.47,Kitale_Kenya
2022-12-04,16.59,2.98,82.06,3.55,Kitale_Kenya
2022-12-05,16.74,1.0,79.86,3.27,Kitale_Kenya
2022-12-06,16.89,2.78,81.61,2.59,Kitale_Kenya
2022-12-07,16.71,1.82,80.9,2.19,Kitale_Kenya
2022-12-08,16.2,1.65,80.2,2.75,Kitale_Kenya
2022-12-09,15.87,2.92,81.18,2.54,Kitale_Kenya
2022-12-10,15.99,4.31,82.57,1.63,Kitale_Kenya
2022-12-11,16.4,4.22,82.38,1.82,Kitale_Kenya
2022-12-12,16.28,2.39,82.99,2.15,Kitale_Kenya
2022-12-13,16.3,3.13,83.4,2.72,Kitale_Kenya
2022-12-14,16.11,0.77,79.36,2.69,Kitale_Kenya
2022-12-15,16.08,0.08,74.81,2.01,Kitale_Kenya
2022-12-16,16.62,0.29,74.3,1.87,Kitale_Kenya
2022-12-17,16.83,2.99,76.72,1.98,Kitale_Kenya
2022-12-18,16.85,0.36,74.65,2.16,Kitale_Kenya
2022-12-19,16.29,1.44,76.49,2.32,Kitale_Kenya
2022-12-20,16.62,0.82,69.95,2.32,Kitale_Kenya
2022-12-21,16.16,2.69,74.44,1.92,Kitale_Kenya
2022-12-22,16.33,1.65,78.47,1.65,Kitale_Kenya
2022-12-23,16.83,1.17,78.71,2.2,Kitale_Kenya
2022-12-24,17.14,3.1,78.68,2.1,Kitale_Kenya
2022-12-25,17.15,1.74,77.12,1.86,Kitale_Kenya
2022-12-26,17.2,3.77,76.8,1.85,Kitale_Kenya
2022-12-27,16.52,3.44,82.69,1.74,Kitale_Kenya
2022-12-28,16.9,0.31,78.72,2.26,Kitale_Kenya
2022-12-29,16.44,0.09,74.06,3.43,Kitale_Kenya
2022-12-30,15.9,0.0,68.87,3.86,Kitale_Kenya
2022-12-31,15.48,0.0,68.77,3.66,Kitale_Kenya
2023-01-01,15.48,0.0,69.67,3.49,Kitale_Kenya
2023-01-02,16.0,0.97,76.55,3.96,Kitale_Kenya
2023-01-03,15.33,6.49,83.79,4.3,Kitale_Kenya
2023-01-04,16.1,0.73,75.35,4.38,Kitale_Kenya
2023-01-05,15.98,0.01,71.03,3.51,Kitale_Kenya
2023-01-06,15.76,0.01,65.98,2.67,Kitale_Kenya
2023-01-07,15.92,0.32,66.25,2.69,Kitale_Kenya
2023-01-08,16.84,0.47,70.65,2.28,Kitale_Kenya
2023-01-09,17.1,1.67,73.9,2.74,Kitale_Kenya
2023-01-10,17.07,0.32,70.7,2.48,Kitale_Kenya
2023-01-11,17.07,0.33,70.57,2.53,Kitale_Kenya
2023-01-12,16.88,0.08,68.64,2.6,Kitale_Kenya
2023-01-13,16.05,0.0,62.16,2.96,Kitale_Kenya
2023-01-14,15.61,0.0,60.85,2.76,Kitale_Kenya
2023-01-15,16.0,0.0,61.04,3.04,Kitale_Kenya
2023-01-16,16.34,0.01,62.18,2.79,Kitale_Kenya
2023-01-17,16.48,0.04,64.45,2.61,Kitale_Kenya
2023-01-18,16.66,0.0,57.53,2.19,Kitale_Kenya
2023-01-19,17.08,0.01,56.99,2.16,Kitale_Kenya
2023-01-20,16.66,0.18,64.57,2.22,Kitale_Kenya
2023-01-21,16.85,0.0,59.56,2.88,Kitale_Kenya
2023-01-22,17.44,0.07,57.81,2.58,Kitale_Kenya
2023-01-23,17.41,1.7,67.98,2.5,Kitale_Kenya
2023-01-24,17.03,1.82,71.88,3.01,Kitale_Kenya
2023-01-25,17.11,0.02,65.55,2.75,Kitale_Kenya
2023-01-26,17.45,0.53,60.62,2.24,Kitale_Kenya
2023-01-27,17.22,0.0,55.44,3.21,Kitale_Kenya
2023-01-28,16.95,0.0,55.3,3.3,Kitale_Kenya
2023-01-29,17.17,0.03,57.36,2.81,Kitale_Kenya
2023-01-30,17.35,0.01,53.71,2.06,Kitale_Kenya
2023-01-31,17.83,0.06,52.51,1.87,Kitale_Kenya
2023-02-01,18.48,0.44,55.03,1.41,Kitale_Kenya
2023-02-02,18.74,0.12,50.7,1.84,Kitale_Kenya
2023-02-03,17.93,0.0,47.85,2.19,Kitale_Kenya
2023-02-04,17.94,0.03,54.76,2.74,Kitale_Kenya
2023-02-05,18.06,0.29,55.59,2.14,Kitale_Kenya
2023-02-06,18.17,0.01,51.4,1.93,Kitale_Kenya
2023-02-07,18.02,0.85,54.38,1.95,Kitale_Kenya
2023-02-08,18.27,0.01,56.65,2.46,Kitale_Kenya
2023-02-09,18.32,0.02,57.94,2.84,Kitale_Kenya
2023-02-10,18.22,0.0,54.93,2.87,Kitale_Kenya
2023-02-11,18.77,0.01,55.19,3.07,Kitale_Kenya
2023-02-12,17.87,0.0,52.43,3.41,Kitale_Kenya
2023-02-13,17.47,0.0,46.98,3.18,Kitale_Kenya
2023-02-14,18.75,0.55,53.86,2.6,Kitale_Kenya
2023-02-15,19.56,0.06,55.95,2.35,Kitale_Kenya
2023-02-16,19.59,0.0,56.01,3.0,Kitale_Kenya
2023-02-17,19.03,0.0,57.34,4.27,Kitale_Kenya
2023-02-18,19.11,0.0,55.04,4.33,Kitale_Kenya
2023-02-19,19.62,0.0,56.08,4.11,Kitale_Kenya
2023-02-20,19.65,0.02,50.69,3.36,Kitale_Kenya
2023-02-21,19.97,0.19,48.47,2.76,Kitale_Kenya
2023-02-22,19.84,0.0,49.06,2.94,Kitale_Kenya
2023-02-23,19.73,0.0,49.55,2.69,Kitale_Kenya
2023-02-24,20.32,1.23,54.3,1.76,Kitale_Kenya
2023-02-25,20.6,1.81,56.78,1.77,Kitale_Kenya
2023-02-26,20.32,2.13,59.31,2.61,Kitale_Kenya
2023-02-27,19.76,1.29,63.22,3.09,Kitale_Kenya
2023-02-28,18.33,4.72,69.24,2.84,Kitale_Kenya
2023-03-01,18.95,0.94,63.65,2.25,Kitale_Kenya
2023-03-02,19.36,2.35,65.64,1.96,Kitale_Kenya
2023-03-03,18.99,2.2,70.13,2.41,Kitale_Kenya
2023-03-04,19.49,0.03,58.98,3.2,Kitale_Kenya
2023-03-05,19.84,0.0,54.63,3.96,Kitale_Kenya
2023-03-06,19.43,0.0,55.34,4.2,Kitale_Kenya
2023-03-07,20.08,0.0,57.44,3.44,Kitale_Kenya
2023-03-08,20.67,0.02,53.94,2.75,Kitale_Kenya
2023-03-09,21.06,1.23,55.08,2.1,Kitale_Kenya
2023-03-10,19.83,2.34,67.39,1.93,Kitale_Kenya
2023-03-11,19.88,1.85,66.75,2.52,Kitale_Kenya
2023-03-12,20.32,1.16,59.96,1.7,Kitale_Kenya
2023-03-13,19.77,0.91,58.65,1.81,Kitale_Kenya
2023-03-14,19.15,4.91,69.85,1.66,Kitale_Kenya
2023-03-15,18.04,14.34,75.52,2.25,Kitale_Kenya
2023-03-16,16.95,8.66,79.89,2.21,Kitale_Kenya
2023-03-17,18.58,1.28,68.31,2.83,Kitale_Kenya
2023-03-18,18.14,2.05,66.96,2.18,Kitale_Kenya
2023-03-19,18.83,3.27,68.07,2.16,Kitale_Kenya
2023-03-20,17.93,14.66,70.85,2.19,Kitale_Kenya
2023-03-21,17.04,4.89,78.18,2.26,Kitale_Kenya
2023-03-22,18.16,11.11,71.84,1.02,Kitale_Kenya
2023-03-23,16.74,82.55,88.32,0.8,Kitale_Kenya
2023-03-24,15.93,29.7,87.75,1.72,Kitale_Kenya
2023-03-25,16.93,26.38,83.5,1.38,Kitale_Kenya
2023-03-26,15.96,42.61,87.7,1.72,Kitale_Kenya
2023-03-27,17.37,2.07,79.42,2.17,Kitale_Kenya
2023-03-28,18.32,2.45,80.0,2.46,Kitale_Kenya
2023-03-29,18.06,0.88,76.95,2.29,Kitale_Kenya
2023-03-30,18.07,6.23,78.78,2.62,Kitale_Kenya
2023-03-31,18.35,8.04,79.56,2.82,Kitale_Kenya
2023-04-01,18.06,4.55,78.32,1.81,Kitale_Kenya
2023-04-02,18.2,5.81,79.68,1.49,Kitale_Kenya
2023-04-03,17.38,18.87,82.61,2.27,Kitale_Kenya
2023-04-04,16.62,18.2,84.63,1.99,Kitale_Kenya
2023-04-05,16.95,2.54,83.16,2.93,Kitale_Kenya
2023-04-06,17.54,2.75,81.44,2.33,Kitale_Kenya
2023-04-07,18.05,1.55,79.98,2.48,Kitale_Kenya
2023-04-08,17.95,1.32,78.85,3.26,Kitale_Kenya
2023-04-09,17.76,1.87,79.52,3.48,Kitale_Kenya
2023-04-10,17.86,4.72,79.86,3.0,Kitale_Kenya
2023-04-11,17.86,10.76,83.5,2.75,Kitale_Kenya
2023-04-12,18.05,6.76,80.14,3.13,Kitale_Kenya
2023-04-13,17.54,10.63,83.38,2.79,Kitale_Kenya
2023-04-14,17.61,1.46,80.34,3.1,Kitale_Kenya
2023-04-15,17.69,1.55,79.57,3.16,Kitale_Kenya
2023-04-16,17.63,5.76,81.87,2.74,Kitale_Kenya
2023-04-17,17.72,5.44,82.46,3.13,Kitale_Kenya
2023-04-18,17.61,11.08,83.79,2.62,Kitale_Kenya
2023-04-19,18.07,5.66,82.24,1.89,Kitale_Kenya
2023-04-20,18.56,1.3,77.69,1.84,Kitale_Kenya
2023-04-21,18.56,18.64,81.71,1.43,Kitale_Kenya
2023-04-22,18.59,35.82,84.03,1.5,Kitale_Kenya
2023-04-23,16.61,4.91,86.54,1.66,Kitale_Kenya
2023-04-24,17.08,2.42,83.13,2.57,Kitale_Kenya
2023-04-25,16.79,42.28,85.0,1.43,Kitale_Kenya
2023-04-26,17.73,15.47,84.13,1.22,Kitale_Kenya
2023-04-27,17.33,34.04,86.62,0.98,Kitale_Kenya
2023-04-28,16.08,28.46,93.17,0.83,Kitale_Kenya
2023-04-29,15.78,11.56,87.62,1.42,Kitale_Kenya
2023-04-30,16.52,64.35,88.66,1.26,Kitale_Kenya
2023-05-01,16.19,22.39,90.83,1.83,Kitale_Kenya
2023-05-02,16.65,7.53,87.31,1.29,Kitale_Kenya
2023-05-03,17.48,3.77,87.28,1.6,Kitale_Kenya
2023-05-04,17.25,1.13,83.19,1.4,Kitale_Kenya
2023-05-05,17.14,2.09,84.11,1.39,Kitale_Kenya
2023-05-06,17.47,1.54,81.61,1.45,Kitale_Kenya
2023-05-07,17.63,1.93,82.09,1.61,Kitale_Kenya
2023-05-08,17.83,1.7,80.88,1.37,Kitale_Kenya
2023-05-09,18.08,5.59,82.81,1.28,Kitale_Kenya
2023-05-10,17.79,9.51,83.39,1.31,Kitale_Kenya
2023-05-11,17.6,2.3,86.1,1.39,Kitale_Kenya
2023-05-12,18.08,0.33,82.06,1.7,Kitale_Kenya
2023-05-13,18.36,0.36,74.73,1.4,Kitale_Kenya
2023-05-14,18.47,4.95,79.5,0.5,Kitale_Kenya
2023-05-15,18.59,5.09,79.91,0.87,Kitale_Kenya
2023-05-16,18.42,32.0,81.52,1.34,Kitale_Kenya
2023-05-17,18.05,5.43,83.61,0.98,Kitale_Kenya
2023-05-18,18.26,3.34,83.16,1.15,Kitale_Kenya
2023-05-19,17.72,30.94,82.87,0.82,Kitale_Kenya
2023-05-20,18.02,14.32,81.79,0.74,Kitale_Kenya
2023-05-21,18.14,2.34,79.77,0.78,Kitale_Kenya
2023-05-22,17.42,10.02,82.13,1.35,Kitale_Kenya
2023-05-23,17.83,5.36,81.78,1.06,Kitale_Kenya
2023-05-24,17.85,10.01,84.29,1.27,Kitale_Kenya
2023-05-25,17.91,1.85,82.15,1.64,Kitale_Kenya
2023-05-26,16.62,3.66,85.89,1.73,Kitale_Kenya
2023-05-27,16.85,4.48,82.84,1.81,Kitale_Kenya
2023-05-28,17.05,0.66,78.42,1.94,Kitale_Kenya
2023-05-29,16.49,0.03,72.98,1.66,Kitale_Kenya
2023-05-30,16.5,2.44,78.2,1.27,Kitale_Kenya
2023-05-31,16.72,3.03,80.39,1.39,Kitale_Kenya
2023-06-01,17.61,1.08,75.87,1.09,Kitale_Kenya
2023-06-02,17.32,6.97,79.59,1.05,Kitale_Kenya
2023-06-03,17.38,3.99,82.87,1.39,Kitale_Kenya
2023-06-04,17.4,2.52,80.24,1.33,Kitale_Kenya
2023-06-05,17.79,4.51,77.05,1.12,Kitale_Kenya
2023-06-06,17.71,34.27,80.83,0.84,Kitale_Kenya
2023-06-07,17.38,3.71,82.03,0.9,Kitale_Kenya
2023-06-08,17.69,1.93,76.06,0.88,Kitale_Kenya
2023-06-09,17.53,4.56,76.69,0.74,Kitale_Kenya
2023-06-10,17.83,2.09,78.41,0.58,Kitale_Kenya
2023-06-11,17.68,3.41,81.64,0.76,Kitale_Kenya
2023-06-12,16.81,38.33,89.17,1.49,Kitale_Kenya
2023-06-13,16.45,26.67,88.53,1.14,Kitale_Kenya
2023-06-14,17.05,5.66,86.5,0.64,Kitale_Kenya
2023-06-15,16.64,25.87,90.8,0.8,Kitale_Kenya
2023-06-16,16.82,2.43,88.44,1.26,Kitale_Kenya
2023-06-17,17.42,3.29,83.92,0.87,Kitale_Kenya
2023-06-18,17.29,3.46,82.76,1.14,Kitale_Kenya
2023-06-19,17.15,3.46,79.81,0.92,Kitale_Kenya
2023-06-20,16.94,1.5,78.46,0.98,Kitale_Kenya
2023-06-21,16.79,3.81,83.17,1.19,Kitale_Kenya
2023-06-22,16.03,8.95,90.1,1.18,Kitale_Kenya
2023-06-23,16.09,7.71,89.14,1.06,Kitale_Kenya
2023-06-24,16.41,11.11,88.89,1.49,Kitale_Kenya
2023-06-25,16.38,3.75,85.57,1.13,Kitale_Kenya
2023-06-26,16.37,8.11,86.95,1.07,Kitale_Kenya
2023-06-27,16.5,22.9,88.93,0.91,Kitale_Kenya
2023-06-28,16.35,5.43,86.68,1.0,Kitale_Kenya
2023-06-29,17.07,3.33,82.61,1.2,Kitale_Kenya
2023-06-30,16.42,21.66,88.7,1.38,Kitale_Kenya
2023-07-01,16.31,19.11,90.12,0.71,Kitale_Kenya
2023-07-02,16.57,20.0,87.96,1.1,Kitale_Kenya
2023-07-03,16.6,17.12,85.6,1.04,Kitale_Kenya
2023-07-04,16.35,27.19,87.87,1.23,Kitale_Kenya
2023-07-05,16.79,5.4,86.65,1.0,Kitale_Kenya
2023-07-06,16.14,13.7,88.51,1.17,Kitale_Kenya
2023-07-07,15.47,18.81,88.42,0.94,Kitale_Kenya
2023-07-08,16.03,7.74,86.41,1.35,Kitale_Kenya
2023-07-09,15.98,2.15,81.68,1.24,Kitale_Kenya
2023-07-10,16.83,1.73,79.21,0.82,Kitale_Kenya
2023-07-11,16.97,4.22,80.26,0.91,Kitale_Kenya
2023-07-12,16.91,2.63,81.37,0.98,Kitale_Kenya
2023-07-13,16.9,4.3,82.47,1.25,Kitale_Kenya
2023-07-14,16.76,3.47,80.15,1.19,Kitale_Kenya
2023-07-15,16.61,5.85,79.8,1.03,Kitale_Kenya
2023-07-16,17.01,1.4,76.66,0.52,Kitale_Kenya
2023-07-17,17.26,1.85,78.3,0.7,Kitale_Kenya
2023-07-18,16.81,0.65,76.16,1.18,Kitale_Kenya
2023-07-19,16.46,3.5,83.25,1.18,Kitale_Kenya
2023-07-20,16.32,0.94,85.58,1.38,Kitale_Kenya
2023-07-21,16.36,1.83,81.24,1.36,Kitale_Kenya
2023-07-22,16.7,2.56,83.83,0.54,Kitale_Kenya
2023-07-23,16.21,0.74,88.84,1.04,Kitale_Kenya
2023-07-24,16.79,0.87,86.64,1.13,Kitale_Kenya
2023-07-25,16.43,10.72,87.17,1.5,Kitale_Kenya
2023-07-26,17.01,12.94,84.37,0.59,Kitale_Kenya
2023-07-27,16.95,10.92,88.15,1.02,Kitale_Kenya
2023-07-28,16.75,7.7,85.71,1.05,Kitale_Kenya
2023-07-29,17.32,4.91,83.33,1.05,Kitale_Kenya
2023-07-30,16.95,30.7,88.67,1.63,Kitale_Kenya
2023-07-31,16.6,9.09,82.17,1.74,Kitale_Kenya
2023-08-01,16.89,29.69,81.44,1.17,Kitale_Kenya
2023-08-02,16.2,42.92,91.94,0.65,Kitale_Kenya
2023-08-03,16.1,21.89,88.6,0.68,Kitale_Kenya
2023-08-04,16.22,8.12,90.2,1.02,Kitale_Kenya
2023-08-05,17.15,0.48,82.16,1.05,Kitale_Kenya
2023-08-06,17.76,0.79,75.73,0.82,Kitale_Kenya
2023-08-07,17.29,1.29,80.85,0.95,Kitale_Kenya
2023-08-08,16.49,3.34,87.37,1.03,Kitale_Kenya
2023-08-09,16.72,5.78,85.06,0.99,Kitale_Kenya
2023-08-10,16.69,2.8,86.88,1.44,Kitale_Kenya
2023-08-11,16.88,2.85,84.91,1.04,Kitale_Kenya
2023-08-12,17.04,1.25,82.54,1.15,Kitale_Kenya
2023-08-13,16.83,0.07,79.18,1.58,Kitale_Kenya
2023-08-14,16.25,0.01,76.28,1.64,Kitale_Kenya
2023-08-15,17.02,0.13,68.2,1.15,Kitale_Kenya
2023-08-16,18.1,1.78,70.15,0.51,Kitale_Kenya
2023-08-17,17.62,11.14,78.03,1.08,Kitale_Kenya
2023-08-18,17.15,2.06,77.09,1.34,Kitale_Kenya
2023-08-19,16.68,0.0,73.52,1.32,Kitale_Kenya
2023-08-20,17.5,0.01,67.01,1.31,Kitale_Kenya
2023-08-21,18.11,0.32,65.37,0.86,Kitale_Kenya
2023-08-22,17.65,0.64,76.6,1.02,Kitale_Kenya
2023-08-23,17.44,1.64,79.58,1.18,Kitale_Kenya
2023-08-24,17.4,1.58,76.08,1.34,Kitale_Kenya
2023-08-25,17.58,0.04,66.02,1.25,Kitale_Kenya
2023-08-26,18.06,0.04,62.94,1.0,Kitale_Kenya
2023-08-27,18.76,0.51,61.88,0.87,Kitale_Kenya
2023-08-28,18.21,6.86,70.69,1.05,Kitale_Kenya
2023-08-29,17.92,8.67,74.36,0.88,Kitale_Kenya
2023-08-30,16.7,14.77,85.98,1.47,Kitale_Kenya
2023-08-31,16.55,13.67,85.07,1.38,Kitale_Kenya
2023-09-01,17.87,0.44,72.74,1.0,Kitale_Kenya
2023-09-02,18.27,0.24,68.15,1.08,Kitale_Kenya
2023-09-03,18.44,0.03,65.41,0.92,Kitale_Kenya
2023-09-04,18.61,2.3,68.38,0.91,Kitale_Kenya
2023-09-05,18.08,3.99,73.12,1.25,Kitale_Kenya
2023-09-06,17.51,16.0,79.45,0.9,Kitale_Kenya
2023-09-07,17.06,28.28,86.83,1.28,Kitale_Kenya
2023-09-08,16.96,21.71,80.7,0.79,Kitale_Kenya
2023-09-09,16.79,6.16,86.85,1.49,Kitale_Kenya
2023-09-10,17.43,4.95,83.6,1.42,Kitale_Kenya
2023-09-11,17.55,8.63,81.57,0.53,Kitale_Kenya
2023-09-12,17.5,5.2,84.53,0.98,Kitale_Kenya
2023-09-13,17.71,4.45,83.9,1.13,Kitale_Kenya
2023-09-14,16.94,17.82,86.65,0.84,Kitale_Kenya
2023-09-15,17.23,13.33,83.0,1.19,Kitale_Kenya
2023-09-16,17.89,3.3,80.53,1.27,Kitale_Kenya
2023-09-17,18.21,1.44,74.28,0.97,Kitale_Kenya
2023-09-18,17.45,4.44,79.15,1.48,Kitale_Kenya
2023-09-19,17.54,4.37,81.65,1.3,Kitale_Kenya
2023-09-20,17.64,5.93,82.71,1.13,Kitale_Kenya
2023-09-21,18.23,2.57,78.77,0.95,Kitale_Kenya
2023-09-22,17.8,1.61,78.0,1.35,Kitale_Kenya
2023-09-23,17.9,0.94,75.14,1.29,Kitale_Kenya
2023-09-24,18.12,9.23,79.07,0.75,Kitale_Kenya
2023-09-25,17.72,20.89,84.07,0.8,Kitale_Kenya
2023-09-26,18.01,3.24,83.57,1.15,Kitale_Kenya
2023-09-27,17.85,2.97,80.06,1.25,Kitale_Kenya
2023-09-28,17.87,1.19,78.68,1.54,Kitale_Kenya
2023-09-29,18.33,0.22,74.14,1.05,Kitale_Kenya
2023-09-30,18.42,1.18,74.34,0.85,Kitale_Kenya
2023-10-01,18.37,10.11,80.97,1.0,Kitale_Kenya
2023-10-02,18.06,4.92,81.24,1.87,Kitale_Kenya
2023-10-03,18.03,0.34,73.96,1.63,Kitale_Kenya
2023-10-04,17.27,2.14,81.06,1.95,Kitale_Kenya
2023-10-05,18.02,1.36,77.97,1.58,Kitale_Kenya
2023-10-06,17.7,0.97,78.8,2.07,Kitale_Kenya
2023-10-07,18.01,1.09,77.67,1.5,Kitale_Kenya
2023-10-08,18.01,6.64,74.38,1.45,Kitale_Kenya
2023-10-09,17.91,0.03,68.54,1.61,Kitale_Kenya
2023-10-10,17.96,13.31,76.04,1.68,Kitale_Kenya
2023-10-11,17.56,5.86,80.35,1.65,Kitale_Kenya
2023-10-12,17.68,1.14,75.4,1.81,Kitale_Kenya
2023-10-13,17.82,0.19,74.16,1.83,Kitale_Kenya
2023-10-14,18.0,1.19,77.26,1.76,Kitale_Kenya
2023-10-15,17.74,7.62,82.39,2.53,Kitale_Kenya
2023-10-16,18.09,14.11,84.46,2.28,Kitale_Kenya
2023-10-17,17.77,2.99,84.59,2.02,Kitale_Kenya
2023-10-18,17.79,12.82,85.31,2.47,Kitale_Kenya
2023-10-19,17.87,8.89,83.66,2.27,Kitale_Kenya
2023-10-20,17.45,8.51,84.16,1.8,Kitale_Kenya
2023-10-21,17.16,25.87,86.95,1.55,Kitale_Kenya
2023-10-22,17.62,7.23,84.52,1.58,Kitale_Kenya
2023-10-23,17.89,2.73,77.93,1.88,Kitale_Kenya
2023-10-24,17.75,3.06,78.02,1.8,Kitale_Kenya
2023-10-25,18.11,8.33,82.73,2.22,Kitale_Kenya
2023-10-26,17.55,8.65,84.45,3.69,Kitale_Kenya
2023-10-27,17.29,11.19,83.53,3.07,Kitale_Kenya
2023-10-28,17.06,8.29,85.53,2.1,Kitale_Kenya
2023-10-29,17.33,10.84,83.76,2.21,Kitale_Kenya
2023-10-30,17.25,9.28,86.91,2.64,Kitale_Kenya
2023-10-31,17.2,3.66,85.18,3.05,Kitale_Kenya
2023-11-01,16.99,7.8,87.49,2.38,Kitale_Kenya
